,fullpath,tempo,genre,dataset
775,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00075.wav,94.0,Pop,gtzan
776,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00076.wav,110.0,Pop,gtzan
777,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00077.wav,111.0,Pop,gtzan
778,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00078.wav,104.0,Pop,gtzan
779,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00079.wav,56.0,Pop,gtzan
780,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00080.wav,110.0,Pop,gtzan
781,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00081.wav,73.0,Pop,gtzan
782,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00082.wav,127.0,Pop,gtzan
783,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00083.wav,62.0,Pop,gtzan
784,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00084.wav,100.0,Pop,gtzan
785,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00085.wav,120.0,Pop,gtzan
786,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00086.wav,66.0,Pop,gtzan
787,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00087.wav,102.0,Pop,gtzan
788,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00088.wav,100.0,Pop,gtzan
789,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00089.wav,101.0,Pop,gtzan
790,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00090.wav,102.0,Pop,gtzan
791,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00091.wav,115.0,Pop,gtzan
792,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00092.wav,110.0,Pop,gtzan
793,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00093.wav,134.0,Pop,gtzan
794,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00094.wav,75.0,Pop,gtzan
795,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00095.wav,106.0,Pop,gtzan
796,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00096.wav,91.0,Pop,gtzan
797,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00097.wav,99.0,Pop,gtzan
798,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00098.wav,115.0,Pop,gtzan
799,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/pop/pop.00099.wav,79.0,Pop,gtzan
800,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00000.wav,122.0,reggae,gtzan
801,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00001.wav,78.0,reggae,gtzan
802,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00002.wav,103.0,reggae,gtzan
803,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00003.wav,74.0,reggae,gtzan
804,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00004.wav,125.0,reggae,gtzan
805,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00005.wav,78.0,reggae,gtzan
806,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00006.wav,75.0,reggae,gtzan
807,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00007.wav,76.0,reggae,gtzan
808,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00008.wav,96.0,reggae,gtzan
809,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00009.wav,79.0,reggae,gtzan
810,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00010.wav,57.0,reggae,gtzan
811,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00011.wav,63.0,reggae,gtzan
812,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00012.wav,131.0,reggae,gtzan
813,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00013.wav,124.0,reggae,gtzan
814,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00014.wav,65.0,reggae,gtzan
815,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00015.wav,126.0,reggae,gtzan
816,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00016.wav,142.0,reggae,gtzan
817,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00017.wav,63.5,reggae,gtzan
818,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00018.wav,78.0,reggae,gtzan
819,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00019.wav,73.0,reggae,gtzan
820,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00020.wav,64.0,reggae,gtzan
821,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00021.wav,78.0,reggae,gtzan
822,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00022.wav,74.0,reggae,gtzan
823,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00023.wav,65.0,reggae,gtzan
824,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00024.wav,70.0,reggae,gtzan
825,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00025.wav,60.0,reggae,gtzan
826,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00026.wav,69.0,reggae,gtzan
827,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00027.wav,68.0,reggae,gtzan
828,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00028.wav,79.0,reggae,gtzan
829,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00029.wav,76.0,reggae,gtzan
830,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00030.wav,76.0,reggae,gtzan
831,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00031.wav,81.0,reggae,gtzan
832,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00032.wav,75.0,reggae,gtzan
833,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00033.wav,88.0,reggae,gtzan
834,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00034.wav,95.0,reggae,gtzan
835,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00035.wav,83.0,reggae,gtzan
836,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00036.wav,87.0,reggae,gtzan
837,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00037.wav,77.0,reggae,gtzan
838,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00038.wav,95.0,reggae,gtzan
839,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00039.wav,77.0,reggae,gtzan
840,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00040.wav,93.0,reggae,gtzan
841,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00041.wav,74.0,reggae,gtzan
842,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00042.wav,60.0,reggae,gtzan
843,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00043.wav,78.0,reggae,gtzan
844,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00044.wav,88.0,reggae,gtzan
845,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00045.wav,81.0,reggae,gtzan
846,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00046.wav,85.0,reggae,gtzan
847,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00047.wav,74.0,reggae,gtzan
848,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00048.wav,88.0,reggae,gtzan
849,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00049.wav,98.0,reggae,gtzan
850,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00050.wav,95.0,reggae,gtzan
851,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00051.wav,128.0,reggae,gtzan
852,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00052.wav,100.0,reggae,gtzan
853,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00053.wav,76.0,reggae,gtzan
854,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00054.wav,74.0,reggae,gtzan
855,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00055.wav,130.0,reggae,gtzan
856,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00056.wav,78.0,reggae,gtzan
857,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00057.wav,95.0,reggae,gtzan
858,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00058.wav,62.0,reggae,gtzan
859,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00059.wav,77.0,reggae,gtzan
860,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00060.wav,57.0,reggae,gtzan
861,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00061.wav,92.0,reggae,gtzan
862,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00062.wav,76.0,reggae,gtzan
863,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00063.wav,92.0,reggae,gtzan
864,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00064.wav,86.0,reggae,gtzan
865,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00065.wav,89.0,reggae,gtzan
866,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00066.wav,79.0,reggae,gtzan
867,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00067.wav,84.0,reggae,gtzan
868,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00068.wav,68.0,reggae,gtzan
869,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00069.wav,73.0,reggae,gtzan
870,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00070.wav,86.0,reggae,gtzan
871,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00071.wav,70.0,reggae,gtzan
872,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00072.wav,84.0,reggae,gtzan
873,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00073.wav,84.0,reggae,gtzan
874,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00074.wav,84.0,reggae,gtzan
875,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00075.wav,72.0,reggae,gtzan
876,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00076.wav,79.0,reggae,gtzan
877,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00077.wav,74.0,reggae,gtzan
878,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00078.wav,79.0,reggae,gtzan
879,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00079.wav,76.0,reggae,gtzan
880,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00080.wav,100.0,reggae,gtzan
881,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00081.wav,100.0,reggae,gtzan
882,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00082.wav,100.0,reggae,gtzan
883,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00083.wav,67.0,reggae,gtzan
884,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00084.wav,101.0,reggae,gtzan
885,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00085.wav,87.0,reggae,gtzan
886,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00086.wav,68.0,reggae,gtzan
887,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00087.wav,83.0,reggae,gtzan
888,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00088.wav,108.0,reggae,gtzan
889,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00089.wav,75.0,reggae,gtzan
890,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00090.wav,77.0,reggae,gtzan
891,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00091.wav,72.0,reggae,gtzan
892,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00092.wav,72.0,reggae,gtzan
893,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00093.wav,91.0,reggae,gtzan
894,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00094.wav,64.0,reggae,gtzan
895,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00095.wav,62.0,reggae,gtzan
896,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00096.wav,89.0,reggae,gtzan
897,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00097.wav,53.0,reggae,gtzan
898,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00098.wav,60.0,reggae,gtzan
899,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/reggae/reggae.00099.wav,60.0,reggae,gtzan
900,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00000.wav,121.0,Rock,gtzan
901,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00001.wav,76.0,Rock,gtzan
902,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00002.wav,105.0,Rock,gtzan
903,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00003.wav,96.0,Rock,gtzan
904,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00004.wav,79.0,Rock,gtzan
905,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00005.wav,100.0,Rock,gtzan
906,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00006.wav,57.0,Rock,gtzan
907,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00007.wav,90.0,Rock,gtzan
908,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00008.wav,90.0,Rock,gtzan
909,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00009.wav,75.0,Rock,gtzan
910,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00010.wav,82.0,Rock,gtzan
911,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00011.wav,117.0,Rock,gtzan
912,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00012.wav,113.0,Rock,gtzan
913,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00013.wav,92.0,Rock,gtzan
914,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00014.wav,117.0,Rock,gtzan
915,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00015.wav,105.0,Rock,gtzan
916,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00016.wav,145.0,Rock,gtzan
917,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00017.wav,122.0,Rock,gtzan
918,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00018.wav,117.0,Rock,gtzan
919,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00019.wav,120.0,Rock,gtzan
920,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00020.wav,100.0,Rock,gtzan
921,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00021.wav,97.0,Rock,gtzan
922,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00022.wav,100.0,Rock,gtzan
923,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00023.wav,75.0,Rock,gtzan
924,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00024.wav,148.0,Rock,gtzan
925,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00025.wav,104.0,Rock,gtzan
926,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00026.wav,114.0,Rock,gtzan
927,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00027.wav,75.0,Rock,gtzan
928,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00028.wav,70.0,Rock,gtzan
929,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00029.wav,127.0,Rock,gtzan
930,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00030.wav,115.0,Rock,gtzan
931,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00031.wav,119.0,Rock,gtzan
932,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00032.wav,92.0,Rock,gtzan
933,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00033.wav,117.0,Rock,gtzan
934,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00034.wav,70.0,Rock,gtzan
935,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00035.wav,130.0,Rock,gtzan
936,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00036.wav,68.0,Rock,gtzan
937,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00037.wav,128.0,Rock,gtzan
938,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00038.wav,67.0,Rock,gtzan
939,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00039.wav,72.0,Rock,gtzan
940,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00040.wav,114.0,Rock,gtzan
941,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00041.wav,118.0,Rock,gtzan
942,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00042.wav,82.0,Rock,gtzan
943,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00043.wav,88.0,Rock,gtzan
944,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00044.wav,94.0,Rock,gtzan
945,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00045.wav,74.0,Rock,gtzan
946,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00046.wav,102.0,Rock,gtzan
947,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00047.wav,110.0,Rock,gtzan
948,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00048.wav,66.0,Rock,gtzan
949,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00049.wav,84.0,Rock,gtzan
950,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00050.wav,124.0,Rock,gtzan
951,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00051.wav,88.0,Rock,gtzan
952,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00052.wav,49.0,Rock,gtzan
953,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00053.wav,120.0,Rock,gtzan
954,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00054.wav,56.0,Rock,gtzan
955,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00055.wav,65.0,Rock,gtzan
956,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00056.wav,70.0,Rock,gtzan
957,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00057.wav,125.0,Rock,gtzan
958,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00058.wav,58.0,Rock,gtzan
959,D:\Users\franc\Documents\IMF - Deep Learning\Trabajo Master\Datasets\GTZAN/rock/rock.00059.wav,115.0,Rock,gtzan
